Player,MP,WS,Link,TotalMP,TotalWS,Year
Nick Anderson,1785,1.8,/players/a/anderni01.html,534760,1123.8,1989
Michael Ansley,1221,3.3,/players/a/anslemi01.html,534760,1123.8,1989
B.J. Armstrong,1291,1.7,/players/a/armstbj01.html,534760,1123.8,1989
Dana Barros,1630,1.8,/players/b/barroda01.html,534760,1123.8,1989
Kenny Battle,729,1.9,/players/b/battlke01.html,534760,1123.8,1989
Mookie Blaylock,1267,-0.3,/players/b/blaylmo01.html,534760,1123.8,1989
Chucky Brown,1339,2.2,/players/b/brownch01.html,534760,1123.8,1989
Stanley Brundy,128,0.2,/players/b/brundst01.html,534760,1123.8,1989
Vlade Divac,1611,5,/players/d/divacvl01.html,534760,1123.8,1989
Sherman Douglas,2470,4.4,/players/d/douglsh01.html,534760,1123.8,1989
Blue Edwards,1889,2.7,/players/e/edwarbl01.html,534760,1123.8,1989
Jay Edwards,26,0,/players/e/edwarja02.html,534760,1123.8,1989
Sean Elliott,2032,4.6,/players/e/elliose01.html,534760,1123.8,1989
Pervis Ellison,866,0.4,/players/e/ellispe01.html,534760,1123.8,1989
Greg Grant,678,-0.1,/players/g/grantgr01.html,534760,1123.8,1989
Scott Haffner,559,-0.1,/players/h/haffnsc01.html,534760,1123.8,1989
Tom Hammonds,805,0.5,/players/h/hammoto01.html,534760,1123.8,1989
Tim Hardaway,2663,3.3,/players/h/hardati01.html,534760,1123.8,1989
Ed Horton,374,0.4,/players/h/hortoed01.html,534760,1123.8,1989
Byron Irvin,488,1.2,/players/i/irvinby01.html,534760,1123.8,1989
Shawn Kemp,1120,2.1,/players/k/kempsh01.html,534760,1123.8,1989
Stacey King,1777,3.6,/players/k/kingst01.html,534760,1123.8,1989
Frank Kornet,438,0,/players/k/kornefr01.html,534760,1123.8,1989
Gary Leonard,127,0,/players/l/leonaga01.html,534760,1123.8,1989
Todd Lichti,1326,1.8,/players/l/lichtto01.html,534760,1123.8,1989
Roy Marble,162,-0.3,/players/m/marblro01.html,534760,1123.8,1989
Jeff Martin,1351,0.9,/players/m/martije01.html,534760,1123.8,1989
George McCloud,413,-0.7,/players/m/mccloge01.html,534760,1123.8,1989
Mike Morrison,153,-0.3,/players/m/morrimi01.html,534760,1123.8,1989
John Morton,402,-0.9,/players/m/mortojo01.html,534760,1123.8,1989
Dyron Nix,109,0,/players/n/nixdy01.html,534760,1123.8,1989
Kenny Payne,216,0,/players/p/payneke01.html,534760,1123.8,1989
Brian Quinnett,193,-0.1,/players/q/quinnbr01.html,534760,1123.8,1989
J.R. Reid,2757,1.1,/players/r/reidjr01.html,534760,1123.8,1989
Glen Rice,2311,1.4,/players/r/ricegl01.html,534760,1123.8,1989
Pooh Richardson,2581,4.4,/players/r/richapo01.html,534760,1123.8,1989
Clifford Robinson,1565,0.3,/players/r/robincl02.html,534760,1123.8,1989
Doug Roth,412,0.4,/players/r/rothdo01.html,534760,1123.8,1989
Jeff Sanders,182,-0.3,/players/s/sandeje01.html,534760,1123.8,1989
Michael Smith,620,0.7,/players/s/smithmi01.html,534760,1123.8,1989
Doug West,378,-0.1,/players/w/westdo01.html,534760,1123.8,1989
Randy White,707,-0.2,/players/w/whitera01.html,534760,1123.8,1989
Haywoode Workman,16,0.1,/players/w/workmha01.html,534760,1123.8,1989
Alaa Abdelnaby,290,0.5,/players/a/abdelal01.html,535260,1127,1990
Mahmoud Abdul-Rauf,1505,-1,/players/a/abdulma02.html,535260,1127,1990
Milos Babic,52,-0.1,/players/b/babicmi01.html,535260,1127,1990
Lance Blanks,214,0.1,/players/b/blankla01.html,535260,1127,1990
Anthony Bonner,750,0.7,/players/b/bonnean01.html,535260,1127,1990
Dee Brown,1945,3.5,/players/b/brownde01.html,535260,1127,1990
Jud Buechler,859,1.2,/players/b/buechju01.html,535260,1127,1990
Willie Burton,1928,2.1,/players/b/burtowi01.html,535260,1127,1990
Elden Campbell,380,1.1,/players/c/campbel01.html,535260,1127,1990
Duane Causwell,1719,2.8,/players/c/causwdu01.html,535260,1127,1990
Cedric Ceballos,730,1.3,/players/c/cebalce01.html,535260,1127,1990
Derrick Coleman,2602,5.8,/players/c/colemde01.html,535260,1127,1990
Bimbo Coles,1355,1.1,/players/c/colesbi01.html,535260,1127,1990
A.J. English,1443,0.2,/players/e/engliaj01.html,535260,1127,1990
Greg Foster,606,0.6,/players/f/fostegr01.html,535260,1127,1990
Tate George,594,0.4,/players/g/georgta01.html,535260,1127,1990
Kendall Gill,1944,1.8,/players/g/gillke01.html,535260,1127,1990
Gerald Glass,606,0.5,/players/g/glassge01.html,535260,1127,1990
Steve Henson,690,1.2,/players/h/hensost01.html,535260,1127,1990
Sean Higgins,464,0,/players/h/higgise01.html,535260,1127,1990
Tyrone Hill,1192,2.1,/players/h/hillty01.html,535260,1127,1990
Dave Jamerson,202,0.1,/players/j/jamerda01.html,535260,1127,1990
Les Jepsen,105,0,/players/j/jepsele01.html,535260,1127,1990
Alec Kessler,1259,-0.1,/players/k/kesslal01.html,535260,1127,1990
Bo Kimble,1004,0,/players/k/kimblbo01.html,535260,1127,1990
Negele Knight,792,0.6,/players/k/knighne01.html,535260,1127,1990
Marcus Liberty,1171,-0.1,/players/l/liberma01.html,535260,1127,1990
Tony Massenburg,161,0.4,/players/m/masseto01.html,535260,1127,1990
Travis Mays,2145,2.1,/players/m/maystr01.html,535260,1127,1990
Terry Mills,819,1.3,/players/m/millste01.html,535260,1127,1990
Jerrod Mustaf,825,0.4,/players/m/mustaje01.html,535260,1127,1990
Brian Oliver,800,0.2,/players/o/olivebr01.html,535260,1127,1990
Walter Palmer,85,-0.1,/players/p/palmewa01.html,535260,1127,1990
Gary Payton*,2244,3.4,/players/p/paytoga01.html,535260,1127,1990
Kevin Pritchard,773,-0.2,/players/p/pritcke01.html,535260,1127,1990
Rumeal Robinson,674,-0.1,/players/r/robinru01.html,535260,1127,1990
Steve Scheffler,227,0.6,/players/s/schefst01.html,535260,1127,1990
Dwayne Schintzius,398,0.2,/players/s/schindw01.html,535260,1127,1990
Dennis Scott,2336,2.6,/players/s/scottde01.html,535260,1127,1990
Lionel Simmons,2978,2.7,/players/s/simmoli01.html,535260,1127,1990
Tony Smith,695,0.5,/players/s/smithto02.html,535260,1127,1990
Felton Spencer,2099,5.6,/players/s/spencfe01.html,535260,1127,1990
Loy Vaught,1178,2.2,/players/v/vaughlo01.html,535260,1127,1990
Jayson Williams,508,0.1,/players/w/willija01.html,535260,1127,1990
Kenny Williams,527,0.7,/players/w/willike03.html,535260,1127,1990
Trevor Wilson,162,-0.5,/players/w/wilsotr01.html,535260,1127,1990
Victor Alexander,1350,2.5,/players/a/alexavi01.html,535310,1126.6,1991
Kenny Anderson,1086,0.5,/players/a/anderke01.html,535310,1126.6,1991
Greg Anthony,1510,2.2,/players/a/anthogr01.html,535310,1126.6,1991
Stacey Augmon,2505,3.7,/players/a/augmost01.html,535310,1126.6,1991
Isaac Austin,112,0.3,/players/a/austiis01.html,535310,1126.6,1991
Terrell Brandon,1605,0.9,/players/b/brandte01.html,535310,1126.6,1991
Kevin Brooks,270,0.1,/players/b/brookke01.html,535310,1126.6,1991
Myron Brown,23,0,/players/b/brownmy01.html,535310,1126.6,1991
Randy Brown,535,0.3,/players/b/brownra02.html,535310,1126.6,1991
Pete Chilcutt,817,0.7,/players/c/chilcpe01.html,535310,1126.6,1991
Chris Corchiani,741,0.9,/players/c/corchch01.html,535310,1126.6,1991
Dale Davis,1301,3.4,/players/d/davisda01.html,535310,1126.6,1991
Bison Dele,905,1.8,/players/d/delebi01.html,535310,1126.6,1991
LeRon Ellis,103,-0.2,/players/e/ellisle02.html,535310,1126.6,1991
Rick Fox,1535,2.3,/players/f/foxri01.html,535310,1126.6,1991
Chris Gatling,612,2,/players/g/gatlich01.html,535310,1126.6,1991
Sean Green,256,-0.5,/players/g/greense01.html,535310,1126.6,1991
Donald Hodge,1058,1.5,/players/h/hodgedo01.html,535310,1126.6,1991
Mike Iuzzolino,1280,2.2,/players/i/iuzzomi01.html,535310,1126.6,1991
Larry Johnson,3047,8.9,/players/j/johnsla02.html,535310,1126.6,1991
Rich King,213,0.2,/players/k/kingri01.html,535310,1126.6,1991
Luc Longley,991,0.2,/players/l/longllu01.html,535310,1126.6,1991
Kevin Lynch,819,0.2,/players/l/lynchke01.html,535310,1126.6,1991
Mark Macon,2304,-0.8,/players/m/maconma01.html,535310,1126.6,1991
Rodney Monroe,313,-0.2,/players/m/monroro01.html,535310,1126.6,1991
Eric Murdock,478,0.6,/players/m/murdoer01.html,535310,1126.6,1991
Dikembe Mutombo*,2716,4.8,/players/m/mutomdi01.html,535310,1126.6,1991
Jimmy Oliver,252,0.2,/players/o/oliveji01.html,535310,1126.6,1991
Billy Owens,2510,5.6,/players/o/owensbi01.html,535310,1126.6,1991
Elliot Perry,437,-0.4,/players/p/perryel01.html,535310,1126.6,1991
Bobby Phills,65,-0.1,/players/p/phillbo01.html,535310,1126.6,1991
Mark Randall,441,0.5,/players/r/randama01.html,535310,1126.6,1991
Stanley Roberts,1118,2.1,/players/r/roberst01.html,535310,1126.6,1991
Doug Smith,1707,0.8,/players/s/smithdo03.html,535310,1126.6,1991
LaBradford Smith,708,-0.1,/players/s/smithla02.html,535310,1126.6,1991
Steve Smith,1806,1.5,/players/s/smithst01.html,535310,1126.6,1991
Lamont Strothers,17,-0.1,/players/s/strotla01.html,535310,1126.6,1991
Greg Sutton,601,-0.1,/players/s/suttogr01.html,535310,1126.6,1991
John Turner,345,-0.1,/players/t/turnejo01.html,535310,1126.6,1991
Jon Barry,552,-0.1,/players/b/barryjo01.html,535160,1130.9,1992
Tony Bennett,857,0.7,/players/b/benneto01.html,535160,1130.9,1992
Doug Christie,332,0.1,/players/c/chrisdo01.html,535160,1130.9,1992
Duane Cooper,645,-0.4,/players/c/coopedu01.html,535160,1130.9,1992
Hubert Davis,815,1.2,/players/d/davishu01.html,535160,1130.9,1992
Todd Day,1931,2.6,/players/d/dayto01.html,535160,1130.9,1992
LaPhonso Ellis,2749,8,/players/e/ellisla01.html,535160,1130.9,1992
Matt Geiger,554,1.2,/players/g/geigema01.html,535160,1130.9,1992
Litterial Green,626,0.8,/players/g/greenli01.html,535160,1130.9,1992
Tom Gugliotta,2795,1.6,/players/g/guglito01.html,535160,1130.9,1992
Robert Horry,2330,3.6,/players/h/horryro01.html,535160,1130.9,1992
Byron Houston,1274,1.8,/players/h/houstby01.html,535160,1130.9,1992
Jim Jackson,938,-1.6,/players/j/jacksji01.html,535160,1130.9,1992
Dave Johnson,356,-0.1,/players/j/johnsda01.html,535160,1130.9,1992
Adam Keefe,1549,3.3,/players/k/keefead01.html,535160,1130.9,1992
Christian Laettner,2823,5,/players/l/laettch01.html,535160,1130.9,1992
Don MacLean,674,0.4,/players/m/macledo01.html,535160,1130.9,1992
Marlon Maxey,520,0.9,/players/m/maxeyma01.html,535160,1130.9,1992
Lee Mayberry,1503,1.8,/players/m/maybele01.html,535160,1130.9,1992
Oliver Miller,1069,1.6,/players/m/milleol01.html,535160,1130.9,1992
Harold Miner,1383,2,/players/m/minerha01.html,535160,1130.9,1992
Isaiah Morris,102,0,/players/m/morriis01.html,535160,1130.9,1992
Alonzo Mourning*,2644,8.2,/players/m/mournal01.html,535160,1130.9,1992
Tracy Murray,495,0.5,/players/m/murratr01.html,535160,1130.9,1992
Shaquille O'Neal*,3071,10.4,/players/o/onealsh01.html,535160,1130.9,1992
Anthony Peeler,1656,2.7,/players/p/peelean01.html,535160,1130.9,1992
Brent Price,859,-0.6,/players/p/pricebr01.html,535160,1130.9,1992
Sean Rooks,2087,1.5,/players/r/rooksse01.html,535160,1130.9,1992
Malik Sealy,672,0.2,/players/s/sealyma01.html,535160,1130.9,1992
Chris Smith,1266,1.1,/players/s/smithch03.html,535160,1130.9,1992
Reggie Smith,68,0,/players/s/smithre01.html,535160,1130.9,1992
Elmore Spencer,280,0.2,/players/s/spencel01.html,535160,1130.9,1992
Latrell Sprewell,2741,4,/players/s/sprewla01.html,535160,1130.9,1992
Bryant Stith,865,1.6,/players/s/stithbr01.html,535160,1130.9,1992
Clarence Weatherspoon,2654,3.3,/players/w/weathcl01.html,535160,1130.9,1992
Robert Werdann,149,-0.1,/players/w/werdaro01.html,535160,1130.9,1992
Corey Williams,242,0.2,/players/w/willico01.html,535160,1130.9,1992
Walt Williams,1673,1.6,/players/w/williwa02.html,535160,1130.9,1992
Randy Woods,174,0.1,/players/w/woodsra01.html,535160,1130.9,1992
Vin Baker,2560,4.4,/players/b/bakervi01.html,533810,1137.1,1993
Corie Blount,690,1.2,/players/b/blounco01.html,533810,1137.1,1993
Shawn Bradley,1385,-1.1,/players/b/bradlsh01.html,533810,1137.1,1993
Evers Burns,143,0.1,/players/b/burnsev01.html,533810,1137.1,1993
Scott Burrell,767,0.5,/players/b/burresc01.html,533810,1137.1,1993
Sam Cassell,1122,2.2,/players/c/cassesa01.html,533810,1137.1,1993
Calbert Cheaney,1604,1.2,/players/c/cheanca01.html,533810,1137.1,1993
Terry Dehere,759,-0.4,/players/d/deherte01.html,533810,1137.1,1993
Acie Earl,1149,0.2,/players/e/earlac01.html,533810,1137.1,1993
Doug Edwards,107,0,/players/e/edwardo01.html,533810,1137.1,1993
Alphonso Ford,16,0.1,/players/f/fordal01.html,533810,1137.1,1993
Greg Graham,889,0.1,/players/g/grahagr01.html,533810,1137.1,1993
Josh Grant,382,0.5,/players/g/grantjo01.html,533810,1137.1,1993
Geert Hammink,3,0,/players/h/hammige01.html,533810,1137.1,1993
Anfernee Hardaway,3015,7.1,/players/h/hardaan01.html,533810,1137.1,1993
Lucious Harris,1165,0.6,/players/h/harrilu01.html,533810,1137.1,1993
Scott Haskin,186,0.3,/players/h/haskisc01.html,533810,1137.1,1993
Allan Houston,1519,-1.2,/players/h/houstal01.html,533810,1137.1,1993
Lindsey Hunter,2172,-0.8,/players/h/hunteli01.html,533810,1137.1,1993
Bobby Hurley,499,-0.5,/players/h/hurlebo01.html,533810,1137.1,1993
Ervin Johnson,280,0.7,/players/j/johnser02.html,533810,1137.1,1993
Adonis Jordan,79,-0.1,/players/j/jordaad01.html,533810,1137.1,1993
George Lynch,1762,3.9,/players/l/lynchge01.html,533810,1137.1,1993
Malcolm Mackey,69,0.1,/players/m/mackema01.html,533810,1137.1,1993
Jamal Mashburn,2896,0.9,/players/m/mashbja01.html,533810,1137.1,1993
Darnell Mee,285,-0.1,/players/m/meeda01.html,533810,1137.1,1993
Chris Mills,2022,4,/players/m/millsch01.html,533810,1137.1,1993
Gheorghe Muresan,650,1.3,/players/m/muresgh01.html,533810,1137.1,1993
Mike Peplowski,667,0.9,/players/p/peplomi01.html,533810,1137.1,1993
